instname,state,academicyear,tuitionfee02_tf,minimum_wage
Fashion Institute of Technology,NY,1993,2795.0,4.25
Fashion Institute of Technology,NY,1994,2796.0,4.25
Fashion Institute of Technology,NY,1995,2796.0,4.25
Fashion Institute of Technology,NY,1996,2995.0,4.75
Fashion Institute of Technology,NY,1997,3095.0,5.15
Fashion Institute of Technology,NY,1998,3195.0,5.15
Fashion Institute of Technology,NY,1999,3195.0,5.15
Fashion Institute of Technology,NY,2000,3195.0,5.15
Fashion Institute of Technology,NY,2003,2945.0,5.15
Fashion Institute of Technology,NY,2004,3170.0,5.15
Fashion Institute of Technology,NY,2005,3170.0,5.15
Fashion Institute of Technology,NY,2006,3494.0,5.15
Fashion Institute of Technology,NY,2007,3571.0,5.85
Fashion Institute of Technology,NY,2008,3732.0,6.55
Fashion Institute of Technology,NY,2009,3854.0,7.25
Fashion Institute of Technology,NY,2010,4164.0,7.25
Fayetteville State University,NC,1987,780.0,3.35
Fayetteville State University,NC,1988,822.0,3.35
Fayetteville State University,NC,1989,822.0,3.35
Fayetteville State University,NC,1990,910.0,3.8
Fayetteville State University,NC,1991,1006.3789672851601,4.25
Fayetteville State University,NC,1992,1096.0,4.25
Fayetteville State University,NC,1993,1138.0,4.25
Fayetteville State University,NC,1994,1160.0,4.25
Fayetteville State University,NC,1995,1184.0,4.25
Fayetteville State University,NC,1996,1334.0,4.75
Fayetteville State University,NC,1997,1411.96423339844,5.15
Fayetteville State University,NC,1998,1460.0,5.15
Fayetteville State University,NC,1999,1498.0,5.15
Fayetteville State University,NC,2000,1542.0,5.15
Fayetteville State University,NC,2001,1620.0,5.15
Fayetteville State University,NC,2002,1770.0,5.15
Fayetteville State University,NC,2003,2052.0,5.15
Fayetteville State University,NC,2004,2237.0,5.15
Fayetteville State University,NC,2005,2521.0,5.15
Fayetteville State University,NC,2006,2521.0,5.15
Fayetteville State University,NC,2007,2867.0,5.85
Fayetteville State University,NC,2008,3044.0,6.55
Fayetteville State University,NC,2009,3044.0,7.25
Fayetteville State University,NC,2010,3177.0,7.25
Ferris State University,MI,1987,1671.0,3.35
Ferris State University,MI,1988,1749.0,3.35
Ferris State University,MI,1989,1947.0,3.35
Ferris State University,MI,1990,2238.0,3.8
Ferris State University,MI,1991,2397.0,4.25
Ferris State University,MI,1992,2565.0,4.25
Ferris State University,MI,1993,2970.0,4.25
Ferris State University,MI,1994,3222.0,4.25
Ferris State University,MI,1995,3412.0,4.25
Ferris State University,MI,1996,3532.0,4.75
Ferris State University,MI,1997,3630.0,5.15
Ferris State University,MI,1998,3808.0,5.15
Ferris State University,MI,1999,3998.0,5.15
Ferris State University,MI,2000,4118.0,5.15
Ferris State University,MI,2001,4284.0,5.15
Ferris State University,MI,2002,5188.0,5.15
Ferris State University,MI,2003,5452.0,5.15
Ferris State University,MI,2004,6186.0,5.15
Ferris State University,MI,2005,6332.0,5.15
Ferris State University,MI,2006,6882.0,5.15
Ferris State University,MI,2007,7342.0,5.85
Ferris State University,MI,2008,8700.0,6.55
Ferris State University,MI,2009,9000.0,7.25
Ferris State University,MI,2010,9480.0,7.25
Fitchburg State College,MA,1987,1244.0,3.35
Fitchburg State College,MA,1988,1152.0,3.35
Fitchburg State College,MA,1989,1168.0,3.35
Fitchburg State College,MA,1990,1700.0,3.8
Fitchburg State College,MA,1991,1654.0,4.25
Fitchburg State College,MA,1992,3134.0,4.25
Fitchburg State College,MA,1993,3206.0,4.25
Fitchburg State College,MA,1994,3234.0,4.25
Fitchburg State College,MA,1995,3234.0,4.25
Fitchburg State College,MA,1996,3316.0,4.75
Fitchburg State College,MA,1997,3246.0,5.15
Fitchburg State College,MA,1998,3346.0,5.15
Fitchburg State College,MA,1999,3198.0,5.15
Fitchburg State College,MA,2000,3018.0,5.15
Fitchburg State College,MA,2001,3018.0,5.15
Fitchburg State College,MA,2002,2988.0,5.15
Fitchburg State College,MA,2003,3688.0,5.15
Fitchburg State College,MA,2004,4186.0,5.15
Fitchburg State College,MA,2005,4588.0,5.15
Fitchburg State College,MA,2006,5002.0,5.15
Fitchburg State College,MA,2007,5542.0,5.85
Fitchburg State College,MA,2008,5992.0,6.55
Fitchburg State College,MA,2009,6400.0,7.25
Fitchburg State College,MA,2010,6900.0,7.25
Florida Agricultural and Mechanical University,FL,1987,1143.0,3.35
Florida Agricultural and Mechanical University,FL,1988,1169.0,3.35
Florida Agricultural and Mechanical University,FL,1989,1194.0,3.35
Florida Agricultural and Mechanical University,FL,1990,1275.73596191406,3.8
Florida Agricultural and Mechanical University,FL,1991,1342.0,4.25
Florida Agricultural and Mechanical University,FL,1992,1545.0,4.25
Florida Agricultural and Mechanical University,FL,1993,1749.0,4.25
Florida Agricultural and Mechanical University,FL,1994,1829.0,4.25
Florida Agricultural and Mechanical University,FL,1995,1847.0,4.25
Florida Agricultural and Mechanical University,FL,1996,1848.0,4.75
Florida Agricultural and Mechanical University,FL,1997,1863.0,5.15
Florida Agricultural and Mechanical University,FL,1998,1970.0,5.15
Florida Agricultural and Mechanical University,FL,1999,2133.0,5.15
Florida Agricultural and Mechanical University,FL,2000,2335.0,5.15
Florida Agricultural and Mechanical University,FL,2001,2423.0,5.15
Florida Agricultural and Mechanical University,FL,2002,2677.0,5.15
Florida Agricultural and Mechanical University,FL,2003,2765.0,5.15
Florida Agricultural and Mechanical University,FL,2004,2924.0,5.15
Florida Agricultural and Mechanical University,FL,2005,3074.0,5.15
Florida Agricultural and Mechanical University,FL,2006,3193.0,5.15
Florida Agricultural and Mechanical University,FL,2007,3274.0,5.85
Florida Agricultural and Mechanical University,FL,2008,3274.0,6.55
Florida Agricultural and Mechanical University,FL,2009,3582.0,7.25
Florida Agricultural and Mechanical University,FL,2010,3958.0,7.25
Florida Atlantic University,FL,1987,1000.0,3.35
Florida Atlantic University,FL,1988,1173.0,3.35
Florida Atlantic University,FL,1989,1227.0,3.35
Florida Atlantic University,FL,1990,1293.97045898438,3.8
Florida Atlantic University,FL,1991,1350.0,4.25
Florida Atlantic University,FL,1992,1350.0,4.25
Florida Atlantic University,FL,1993,1733.0,4.25
Florida Atlantic University,FL,1994,1791.0,4.25
Florida Atlantic University,FL,1995,1433.0,4.25
Florida Atlantic University,FL,1996,1446.0,4.75
Florida Atlantic University,FL,1997,1512.0,5.15
Florida Atlantic University,FL,1998,1618.0,5.15
Florida Atlantic University,FL,1999,1695.0,5.15
Florida Atlantic University,FL,2000,2061.27734375,5.15
Florida Atlantic University,FL,2001,2397.0,5.15
Florida Atlantic University,FL,2002,2698.0,5.15
Florida Atlantic University,FL,2003,2228.0,5.15
Florida Atlantic University,FL,2004,2354.0,5.15
Florida Atlantic University,FL,2005,2474.0,5.15
Florida Atlantic University,FL,2006,2607.0,5.15
Florida Atlantic University,FL,2007,2662.0,5.85
Florida Atlantic University,FL,2008,2693.0,6.55
Florida Atlantic University,FL,2009,2929.0,7.25
Florida Atlantic University,FL,2010,3349.0,7.25
Florida Gulf Coast University,FL,1999,2238.0,5.15
Florida Gulf Coast University,FL,2000,2190.85375976563,5.15
Florida Gulf Coast University,FL,2001,2192.0,5.15
Florida Gulf Coast University,FL,2002,2524.0,5.15
Florida Gulf Coast University,FL,2003,2628.0,5.15
Florida Gulf Coast University,FL,2004,2908.0,5.15
Florida Gulf Coast University,FL,2005,3056.0,5.15
Florida Gulf Coast University,FL,2006,3373.0,5.15
Florida Gulf Coast University,FL,2007,3565.0,5.85
Florida Gulf Coast University,FL,2008,3657.0,6.55
Florida Gulf Coast University,FL,2009,3979.0,7.25
Florida Gulf Coast University,FL,2010,4437.0,7.25
Florida International University,FL,1987,981.0,3.35
Florida International University,FL,1988,914.0,3.35
Florida International University,FL,1989,1136.0,3.35
Florida International University,FL,1990,1242.22875976563,3.8
Florida International University,FL,1991,1326.0,4.25
Florida International University,FL,1992,1478.0,4.25
Florida International University,FL,1993,1701.0,4.25
Florida International University,FL,1994,1757.0,4.25
Florida International University,FL,1995,1775.0,4.25
Florida International University,FL,1996,1791.0,4.75
Florida International University,FL,1997,1875.0,5.15
Florida International University,FL,1998,2035.0,5.15
Florida International University,FL,1999,2154.0,5.15
Florida International University,FL,2000,2322.0,5.15
Florida International University,FL,2001,2409.0,5.15
Florida International University,FL,2002,2561.0,5.15
Florida International University,FL,2003,2697.0,5.15
Florida International University,FL,2004,2889.0,5.15
Florida International University,FL,2005,3163.0,5.15
Florida International University,FL,2006,3334.0,5.15
Florida International University,FL,2007,3424.0,5.85
Florida International University,FL,2008,3460.0,6.55
Florida International University,FL,2009,3901.0,7.25
Florida International University,FL,2010,4374.0,7.25
Florida State University,FL,1987,1036.0,3.35
Florida State University,FL,1988,1100.0,3.35
Florida State University,FL,1989,1165.0,3.35
Florida State University,FL,1990,1243.41931152344,3.8
Florida State University,FL,1991,1307.0,4.25
Florida State University,FL,1992,1492.0,4.25
Florida State University,FL,1993,1679.0,4.25
Florida State University,FL,1994,1780.0,4.25
Florida State University,FL,1995,1798.0,4.25
Florida State University,FL,1996,1798.0,4.75
Florida State University,FL,1997,1882.0,5.15
Florida State University,FL,1998,1988.0,5.15
Florida State University,FL,1999,2084.0,5.15
Florida State University,FL,2000,2222.26171875,5.15
Florida State University,FL,2001,2378.0,5.15
Florida State University,FL,2002,2513.0,5.15
Florida State University,FL,2003,2685.0,5.15
Florida State University,FL,2004,2859.0,5.15
Florida State University,FL,2005,3038.0,5.15
Florida State University,FL,2006,3208.0,5.15
Florida State University,FL,2007,3307.0,5.85
Florida State University,FL,2008,3355.0,6.55
Florida State University,FL,2009,3988.0,7.25
Florida State University,FL,2010,4566.0,7.25
Fond du Lac Tribal and Community College,MN,1993,1802.0,4.25
Fond du Lac Tribal and Community College,MN,1995,1879.0,4.25
Fond du Lac Tribal and Community College,MN,1996,2025.0,4.75
Fond du Lac Tribal and Community College,MN,1997,2145.0,5.15
Fond du Lac Tribal and Community College,MN,1999,2220.0,5.15
Fond du Lac Tribal and Community College,MN,2000,2407.0,5.15
Fond du Lac Tribal and Community College,MN,2001,2508.0,5.15
Fond du Lac Tribal and Community College,MN,2002,2743.0,5.15
Fond du Lac Tribal and Community College,MN,2003,3407.0,5.15
Fond du Lac Tribal and Community College,MN,2004,3366.0,5.15
Fond du Lac Tribal and Community College,MN,2005,3000.0,5.15
Fort Hays State University,KS,1987,1207.0,3.35
Fort Hays State University,KS,1988,990.0,3.35
Fort Hays State University,KS,1989,1068.0,3.35
Fort Hays State University,KS,1990,1116.0,3.8
Fort Hays State University,KS,1991,1164.0,4.25
Fort Hays State University,KS,1992,1236.0,4.25
Fort Hays State University,KS,1993,1308.0,4.25
Fort Hays State University,KS,1994,1378.0,4.25
Fort Hays State University,KS,1995,1430.0,4.25
Fort Hays State University,KS,1996,1474.0,4.75
Fort Hays State University,KS,1997,1543.0,5.15
Fort Hays State University,KS,1998,1595.0,5.15
Fort Hays State University,KS,1999,1621.0,5.15
Fort Hays State University,KS,2000,1650.0,5.15
Fort Hays State University,KS,2001,1743.0,5.15
Fort Hays State University,KS,2002,1774.0,5.15
Fort Hays State University,KS,2003,1863.0,5.15
Fort Hays State University,KS,2004,2032.0,5.15
Fort Hays State University,KS,2005,2321.0,5.15
Fort Hays State University,KS,2006,2442.0,5.15
Fort Hays State University,KS,2007,2554.0,5.85
Fort Hays State University,KS,2008,2684.0,6.55
Fort Hays State University,KS,2009,2832.0,7.25
Fort Hays State University,KS,2010,3762.0,7.25
Fort Lewis College,CO,1987,1088.0,3.35
Fort Lewis College,CO,1988,996.0,3.35
Fort Lewis College,CO,1989,1274.0,3.35
Fort Lewis College,CO,1990,1348.0,3.8
Fort Lewis College,CO,1991,1420.0,4.25
Fort Lewis College,CO,1992,1550.0,4.25
Fort Lewis College,CO,1993,1701.0,4.25
Fort Lewis College,CO,1994,1777.0,4.25
Fort Lewis College,CO,1995,1857.0,4.25
Fort Lewis College,CO,1996,1904.0,4.75
Fort Lewis College,CO,1997,2050.0,5.15
Fort Lewis College,CO,1998,2084.0,5.15
Fort Lewis College,CO,1999,2110.0,5.15
Fort Lewis College,CO,2000,2219.0,5.15
Fort Lewis College,CO,2001,2331.0,5.15
Fort Lewis College,CO,2002,2520.0,5.15
Fort Lewis College,CO,2003,2632.0,5.15
Fort Lewis College,CO,2004,2789.0,5.15
Fort Lewis College,CO,2005,3060.0,5.15
Fort Lewis College,CO,2006,5692.0,5.15
Fort Lewis College,CO,2007,5973.0,5.85
Fort Lewis College,CO,2008,6284.0,6.55
Fort Lewis College,CO,2009,4196.0,7.25
Fort Lewis College,CO,2010,4646.0,7.25
Fort Valley State University,GA,1987,1326.0,3.35
Fort Valley State University,GA,1988,1404.0,3.35
Fort Valley State University,GA,1989,1467.0,3.35
Fort Valley State University,GA,1990,1530.0,3.8
Fort Valley State University,GA,1991,1593.0,4.25
Fort Valley State University,GA,1992,1650.0,4.25
Fort Valley State University,GA,1993,1650.0,4.25
Fort Valley State University,GA,1994,1775.0,4.25
Fort Valley State University,GA,1995,1833.0,4.25
Fort Valley State University,GA,1996,1920.0,4.75
Fort Valley State University,GA,1997,2040.0,5.15
Fort Valley State University,GA,1998,2157.0,5.15
Fort Valley State University,GA,1999,2216.0,5.15
Fort Valley State University,GA,2000,2294.0,5.15
Fort Valley State University,GA,2001,2412.0,5.15
Fort Valley State University,GA,2002,2468.0,5.15
Fort Valley State University,GA,2003,3150.0,5.15
Fort Valley State University,GA,2004,2720.0,5.15
Fort Valley State University,GA,2005,2916.0,5.15
Fort Valley State University,GA,2006,3044.0,5.15
Fort Valley State University,GA,2007,3198.0,5.85
Fort Valley State University,GA,2008,3396.0,6.55
Fort Valley State University,GA,2009,3788.0,7.25
Fort Valley State University,GA,2010,5012.0,7.25
Framingham State College,MA,1988,1359.0,3.35
Framingham State College,MA,1989,1474.0,3.35
Framingham State College,MA,1990,1950.0,3.8
Framingham State College,MA,1991,2243.0,4.25
Framingham State College,MA,1992,2889.0,4.25
Framingham State College,MA,1993,2995.0,4.25
Framingham State College,MA,1994,3154.0,4.25
Framingham State College,MA,1995,3314.0,4.25
Framingham State College,MA,1996,3308.0,4.75
Framingham State College,MA,1997,3238.0,5.15
Framingham State College,MA,1998,3160.0,5.15
Framingham State College,MA,1999,3070.0,5.15
Framingham State College,MA,2000,2890.0,5.15
Framingham State College,MA,2001,2830.0,5.15
Framingham State College,MA,2002,2770.0,5.15
Framingham State College,MA,2003,3334.0,5.15
Framingham State College,MA,2004,4324.0,5.15
Framingham State College,MA,2005,4654.0,5.15
Framingham State College,MA,2006,4999.0,5.15
Framingham State College,MA,2007,5449.0,5.85
Framingham State College,MA,2008,5799.0,6.55
Framingham State College,MA,2009,6141.0,7.25
Framingham State College,MA,2010,6540.0,7.25
Francis Marion University,SC,1987,1100.0,3.35
Francis Marion University,SC,1988,1340.0,3.35
Francis Marion University,SC,1989,1400.0,3.35
Francis Marion University,SC,1990,1550.0,3.8
Francis Marion University,SC,1991,1850.17858886719,4.25
Francis Marion University,SC,1992,2140.0,4.25
Francis Marion University,SC,1993,2440.0,4.25
Francis Marion University,SC,1994,2800.0,4.25
Francis Marion University,SC,1995,2920.0,4.25
Francis Marion University,SC,1996,3010.0,4.75
Francis Marion University,SC,1997,3100.0,5.15
Francis Marion University,SC,1998,3390.0,5.15
Francis Marion University,SC,1999,3350.0,5.15
Francis Marion University,SC,2000,3470.0,5.15
Francis Marion University,SC,2001,3600.0,5.15
Francis Marion University,SC,2002,3790.0,5.15
Francis Marion University,SC,2003,4340.0,5.15
Francis Marion University,SC,2004,5082.0,5.15
Francis Marion University,SC,2005,5540.0,5.15
Francis Marion University,SC,2006,5984.0,5.15
Francis Marion University,SC,2007,6512.0,5.85
Francis Marion University,SC,2008,7038.0,6.55
Francis Marion University,SC,2009,7632.0,7.25
Francis Marion University,SC,2010,7960.0,7.25
Frostburg State University,MD,1987,1552.0,3.35
Frostburg State University,MD,1988,1654.0,3.35
Frostburg State University,MD,1989,1808.0,3.35
Frostburg State University,MD,1990,1862.0,3.8
Frostburg State University,MD,1991,2016.0,4.25
Frostburg State University,MD,1992,2247.0,4.25
Frostburg State University,MD,1993,2396.0,4.25
Frostburg State University,MD,1994,2666.0,4.25
Frostburg State University,MD,1995,2849.0,4.25
Frostburg State University,MD,1996,3072.0,4.75
Frostburg State University,MD,1997,3290.0,5.15
Frostburg State University,MD,1998,3544.0,5.15
Frostburg State University,MD,1999,3776.0,5.15
Frostburg State University,MD,2000,3948.0,5.15
Frostburg State University,MD,2001,4147.0,5.15
Frostburg State University,MD,2002,4256.0,5.15
Frostburg State University,MD,2003,4618.0,5.15
Frostburg State University,MD,2004,5342.0,5.15
Frostburg State University,MD,2005,5830.0,5.15
Frostburg State University,MD,2006,6230.0,5.15
Frostburg State University,MD,2007,6392.0,5.85
Frostburg State University,MD,2008,6550.0,6.55
Frostburg State University,MD,2009,6614.0,7.25
Frostburg State University,MD,2010,6684.0,7.25
George Mason University,VA,1987,1680.0,3.35
George Mason University,VA,1988,1824.0,3.35
George Mason University,VA,1989,2040.0,3.35
George Mason University,VA,1990,2292.0,3.8
George Mason University,VA,1991,2597.10595703125,4.25
